transaction_id,user_id,amount,currency,merchant,location,timestamp
txn_03955,user_157,60.23,USD,Local Grocery,US,2025-12-18T16:55:14.722972
txn_03956,user_005,99.22,USD,Spotify,US,2025-10-24T01:55:14.722975
txn_03957,user_033,75.02,USD,Amazon,IN,2025-11-14T13:55:14.722979
txn_03958,user_465,67.43,USD,Amazon,US,2025-10-16T07:55:14.722983
txn_03959,user_084,86.34,USD,Electronics Hub,IN,2025-10-14T20:55:14.722987
txn_03960,user_492,9.41,USD,Netflix,US,2025-10-11T05:55:14.722992
txn_03961,user_150,76.12,USD,Uber,US,2025-10-23T10:55:14.722996
txn_03962,user_245,65.93,USD,Starbucks,GB,2025-12-11T08:55:14.723000
txn_03963,user_042,2327.58,USD,Exotic Jewelry,BR,2026-01-03T14:55:14.723005
txn_03964,user_498,47.42,USD,Uber,US,2025-12-17T09:55:14.723008
txn_03965,user_182,58.19,USD,TravelHub,US,2025-10-11T16:55:14.723012
txn_03966,user_351,52.99,USD,Electronics Hub,IN,2025-11-27T12:55:14.723016
txn_03967,user_108,88.86,USD,Electronics Hub,GB,2025-12-30T01:55:14.723020
txn_03968,user_001,77.1,USD,Netflix,GB,2025-12-13T11:55:14.723023
txn_03969,user_437,48.17,USD,Netflix,US,2025-10-08T14:55:14.723027
txn_03970,user_306,69.56,USD,McDonalds,US,2025-10-14T02:55:14.723031
txn_03971,user_332,74.26,USD,Spotify,IN,2025-11-27T08:55:14.723036
txn_03972,user_428,1514.82,USD,Exotic Jewelry,BR,2026-01-03T11:55:14.723039
txn_03973,user_159,28.2,USD,McDonalds,GB,2025-10-26T17:55:14.723043
txn_03974,user_371,89.32,USD,Electronics Hub,GB,2025-10-24T11:55:14.723047
txn_03975,user_360,92.97,USD,McDonalds,GB,2025-11-16T11:55:14.723051
txn_03976,user_446,39.75,USD,Local Grocery,GB,2025-11-04T10:55:14.723054
txn_03977,user_055,83.4,USD,TravelHub,US,2025-10-17T18:55:14.723058
txn_03978,user_400,13.11,USD,Uber,US,2025-11-20T14:55:14.723061
txn_03979,user_028,2746.32,USD,AdultWorld,CN,2026-01-05T05:55:14.723065
txn_03980,user_459,5.29,USD,Amazon,IN,2025-11-04T14:55:14.723068
txn_03981,user_018,71.72,USD,Starbucks,GB,2025-11-30T03:55:14.723072
txn_03982,user_126,33.04,USD,Netflix,GB,2026-01-03T11:55:14.723076
txn_03983,user_181,89.93,USD,Electronics Hub,GB,2025-12-14T14:55:14.723079
txn_03984,user_287,92.23,USD,Local Grocery,GB,2025-11-29T05:55:14.723083
txn_03985,user_012,26.91,USD,Starbucks,GB,2025-10-24T11:55:14.723086
txn_03986,user_030,99.35,USD,Netflix,GB,2025-12-27T18:55:14.723090
txn_03987,user_021,88.07,USD,Electronics Hub,IN,2025-11-11T04:55:14.723094
txn_03988,user_159,29.35,USD,Local Grocery,GB,2025-10-20T19:55:14.723097
txn_03989,user_199,47.97,USD,McDonalds,US,2025-11-22T17:55:14.723101
txn_03990,user_030,60.42,USD,Netflix,IN,2025-10-31T06:55:14.723104
txn_03991,user_062,6.07,USD,Software Store,IN,2025-12-22T22:55:14.723109
txn_03992,user_158,99.99,USD,Electronics Hub,US,2025-12-11T17:55:14.723113
txn_03993,user_038,38.15,USD,Local Grocery,US,2025-12-24T19:55:14.723116
txn_03994,user_315,32.44,USD,Electronics Hub,US,2025-11-04T11:55:14.723120
txn_03995,user_085,80.2,USD,Local Grocery,GB,2025-11-12T06:55:14.723125
txn_03996,user_122,22.43,USD,Netflix,US,2025-12-23T01:55:14.723129
txn_03997,user_125,43.99,USD,Uber,IN,2025-11-18T12:55:14.723132
txn_03998,user_363,3916.14,USD,AdultWorld,NG,2026-01-04T04:55:14.723136
txn_03999,user_420,54.09,USD,McDonalds,IN,2025-12-09T12:55:14.723140
txn_04000,user_308,77.56,USD,Amazon,GB,2025-12-22T13:55:14.723143
txn_04001,user_088,92.37,USD,Netflix,IN,2025-10-27T08:55:14.723147
txn_04002,user_484,13.35,USD,Netflix,US,2025-10-16T09:55:14.723150
txn_04003,user_121,89.74,USD,TravelHub,US,2026-01-04T17:55:14.723154
txn_04004,user_141,35.36,USD,Electronics Hub,GB,2025-11-28T13:55:14.723158
txn_04005,user_074,90.08,USD,McDonalds,GB,2025-11-08T09:55:14.723161
txn_04006,user_342,86.96,USD,Software Store,US,2025-10-29T03:55:14.723165
txn_04007,user_171,61.11,USD,TravelHub,US,2025-12-23T08:55:14.723169
txn_04008,user_342,45.9,USD,Electronics Hub,US,2025-10-11T21:55:14.723172
txn_04009,user_126,73.12,USD,Software Store,US,2026-01-04T02:55:14.723176
txn_04010,user_356,79.14,USD,Starbucks,GB,2025-12-13T05:55:14.723181
txn_04011,user_181,36.49,USD,Starbucks,IN,2025-10-17T13:55:14.723185
txn_04012,user_195,84.25,USD,Uber,US,2025-10-08T06:55:14.723191
txn_04013,user_100,10.76,USD,Uber,US,2025-12-03T03:55:14.723194
txn_04014,user_092,78.58,USD,Software Store,IN,2025-12-25T04:55:14.723198
txn_04015,user_377,77.76,USD,Amazon,US,2025-10-26T15:55:14.723202
txn_04016,user_226,11.57,USD,Spotify,US,2025-12-09T06:55:14.723206
txn_04017,user_225,3275.14,USD,LuxuryStore,NG,2026-01-04T06:55:14.723209
txn_04018,user_328,83.1,USD,McDonalds,IN,2025-11-05T21:55:14.723213
txn_04019,user_267,38.32,USD,Amazon,IN,2025-11-22T06:55:14.723216
txn_04020,user_467,44.12,USD,Spotify,IN,2025-12-29T04:55:14.723220
txn_04021,user_200,6.84,USD,Starbucks,GB,2025-12-27T21:55:14.723223
txn_04022,user_434,34.74,USD,Netflix,US,2025-10-16T08:55:14.723227
txn_04023,user_344,1367.23,USD,QuickLoans,NG,2026-01-03T21:55:14.723230
txn_04024,user_207,52.9,USD,Software Store,IN,2025-12-08T10:55:14.723234
txn_04025,user_405,23.35,USD,Electronics Hub,IN,2025-11-19T07:55:14.723237
txn_04026,user_483,61.49,USD,Spotify,US,2025-12-26T01:55:14.723241
txn_04027,user_049,76.44,USD,Uber,IN,2025-12-27T01:55:14.723246
txn_04028,user_133,98.46,USD,TravelHub,US,2025-10-27T14:55:14.723250
txn_04029,user_028,62.16,USD,Local Grocery,US,2025-11-27T05:55:14.723253
txn_04030,user_396,16.28,USD,Local Grocery,US,2026-01-04T22:55:14.723258
txn_04031,user_140,43.22,USD,Netflix,IN,2025-12-24T23:55:14.723262
txn_04032,user_167,50.53,USD,Software Store,US,2025-12-16T14:55:14.723265
txn_04033,user_160,50.9,USD,Local Grocery,US,2025-10-21T14:55:14.723270
txn_04034,user_299,83.18,USD,Local Grocery,GB,2025-10-22T06:55:14.723274
txn_04035,user_066,25.0,USD,Electronics Hub,IN,2026-01-04T01:55:14.723277
txn_04036,user_110,86.31,USD,Spotify,IN,2025-11-10T13:55:14.723281
txn_04037,user_136,30.28,USD,Starbucks,IN,2025-12-25T18:55:14.723285
txn_04038,user_252,3816.14,USD,QuickLoans,NG,2026-01-04T08:55:14.723288
txn_04039,user_007,1057.03,USD,QuickLoans,NG,2026-01-04T10:55:14.723291
txn_04040,user_180,72.53,USD,Uber,IN,2025-10-21T19:55:14.723295
txn_04041,user_386,68.68,USD,Local Grocery,US,2025-11-11T19:55:14.723300
txn_04042,user_313,84.34,USD,McDonalds,US,2025-10-19T23:55:14.723304
txn_04043,user_476,62.69,USD,Uber,IN,2025-12-23T08:55:14.723307
txn_04044,user_421,2154.5,USD,Exotic Jewelry,RU,2026-01-03T19:55:14.723310
txn_04045,user_236,58.69,USD,Electronics Hub,GB,2025-10-20T15:55:14.723314
txn_04046,user_333,52.78,USD,TravelHub,GB,2025-12-05T01:55:14.723318
txn_04047,user_197,72.54,USD,Electronics Hub,IN,2025-12-05T12:55:14.723321
txn_04048,user_414,30.68,USD,TravelHub,IN,2025-11-28T19:55:14.723325
txn_04049,user_005,64.01,USD,Software Store,IN,2026-01-02T10:55:14.723330
txn_04050,user_104,22.95,USD,Local Grocery,GB,2025-10-12T00:55:14.723333
txn_04051,user_236,1085.57,USD,LuxuryStore,BR,2026-01-03T11:55:14.723336
txn_04052,user_018,34.96,USD,Starbucks,US,2025-12-01T14:55:14.723340
txn_04053,user_332,13.38,USD,TravelHub,US,2025-12-08T20:55:14.723344
txn_04054,user_417,50.61,USD,Netflix,IN,2025-12-28T10:55:14.723347
txn_04055,user_447,3212.58,USD,AdultWorld,BR,2026-01-05T03:55:14.723350
txn_04056,user_060,3420.03,USD,QuickLoans,CN,2026-01-04T16:55:14.723354
txn_04057,user_249,96.67,USD,Electronics Hub,IN,2025-12-28T03:55:14.723357
txn_04058,user_070,66.09,USD,Uber,US,2025-11-11T00:55:14.723361
txn_04059,user_149,76.22,USD,McDonalds,US,2025-11-13T13:55:14.723366
txn_04060,user_092,40.9,USD,McDonalds,IN,2025-10-24T14:55:14.723369
txn_04061,user_316,91.38,USD,Uber,GB,2025-10-25T10:55:14.723373
txn_04062,user_153,84.99,USD,Netflix,GB,2025-11-11T06:55:14.723378
txn_04063,user_213,1299.35,USD,AdultWorld,CN,2026-01-03T18:55:14.723382
txn_04064,user_094,35.5,USD,McDonalds,US,2025-12-31T12:55:14.723385
txn_04065,user_478,90.45,USD,Spotify,US,2025-12-31T14:55:14.723389
txn_04066,user_219,45.47,USD,Local Grocery,US,2025-12-06T14:55:14.723392
txn_04067,user_315,12.44,USD,Local Grocery,GB,2025-11-30T15:55:14.723396
txn_04068,user_183,31.46,USD,McDonalds,GB,2025-11-15T04:55:14.723399
txn_04069,user_215,30.2,USD,Amazon,GB,2025-12-20T17:55:14.723405
txn_04070,user_147,25.42,USD,Software Store,US,2025-11-10T13:55:14.723408
txn_04071,user_279,27.73,USD,Amazon,US,2026-01-05T06:55:14.723411
txn_04072,user_226,821.41,USD,Exotic Jewelry,CN,2026-01-04T08:55:14.723415
txn_04073,user_454,81.03,USD,Amazon,IN,2025-12-26T06:55:14.723418
txn_04074,user_348,15.69,USD,McDonalds,IN,2025-11-21T17:55:14.723422
txn_04075,user_192,30.35,USD,Software Store,GB,2025-10-11T16:55:14.723425
txn_04076,user_115,38.45,USD,Netflix,IN,2025-12-17T16:55:14.723428
txn_04077,user_118,72.89,USD,Netflix,US,2025-11-10T07:55:14.723432
txn_04078,user_463,28.26,USD,Netflix,IN,2025-10-17T05:55:14.723436
txn_04079,user_103,6.08,USD,Amazon,GB,2025-10-30T00:55:14.723439
txn_04080,user_437,28.62,USD,TravelHub,US,2025-10-26T11:55:14.723443
txn_04081,user_085,30.7,USD,Software Store,US,2025-12-17T02:55:14.723446
txn_04082,user_404,21.87,USD,Starbucks,US,2025-10-10T21:55:14.723450
txn_04083,user_244,54.07,USD,Software Store,US,2025-11-19T23:55:14.723454
txn_04084,user_012,2277.51,USD,LuxuryStore,RU,2026-01-03T21:55:14.723457
txn_04085,user_402,2934.37,USD,AdultWorld,CN,2026-01-04T18:55:14.723461
txn_04086,user_069,14.32,USD,Software Store,US,2025-12-05T08:55:14.723464
txn_04087,user_339,67.66,USD,Software Store,IN,2025-12-19T11:55:14.723468
txn_04088,user_309,2992.49,USD,Online Gaming Co,BR,2026-01-03T23:55:14.723473
txn_04089,user_379,1298.92,USD,AdultWorld,RU,2026-01-04T03:55:14.723476
txn_04090,user_061,64.09,USD,Amazon,IN,2025-11-15T14:55:14.723480
txn_04091,user_119,2858.71,USD,Exotic Jewelry,CN,2026-01-03T22:55:14.723484
txn_04092,user_092,44.56,USD,Spotify,GB,2025-10-25T04:55:14.723488
txn_04093,user_062,1179.88,USD,Online Gaming Co,BR,2026-01-03T10:55:14.723491
txn_04094,user_036,73.09,USD,Local Grocery,GB,2025-11-08T09:55:14.723494
txn_04095,user_479,56.85,USD,Amazon,US,2025-11-03T19:55:14.723498
txn_04096,user_137,48.62,USD,Uber,US,2025-11-03T23:55:14.723501
txn_04097,user_093,65.16,USD,Starbucks,GB,2025-10-15T17:55:14.723505
txn_04098,user_351,90.15,USD,Starbucks,GB,2025-10-22T14:55:14.723508
txn_04099,user_180,19.78,USD,Software Store,US,2025-10-20T05:55:14.723512
txn_04100,user_334,74.77,USD,Netflix,US,2026-01-02T04:55:14.723515
txn_04101,user_074,1788.15,USD,QuickLoans,CN,2026-01-04T21:55:14.723518
txn_04102,user_306,19.37,USD,Spotify,US,2025-11-25T14:55:14.723522
txn_04103,user_145,87.59,USD,Amazon,US,2025-10-22T08:55:14.723525
txn_04104,user_039,779.02,USD,QuickLoans,BR,2026-01-04T23:55:14.723528
txn_04105,user_338,38.68,USD,Spotify,IN,2025-11-12T00:55:14.723532
txn_04106,user_285,59.93,USD,Electronics Hub,GB,2025-12-18T08:55:14.723535
txn_04107,user_324,24.16,USD,Software Store,US,2025-12-03T23:55:14.723539
txn_04108,user_378,75.72,USD,Amazon,US,2025-12-10T01:55:14.723543
txn_04109,user_470,47.58,USD,McDonalds,GB,2025-11-28T20:55:14.723547
txn_04110,user_303,32.83,USD,Spotify,GB,2025-10-23T04:55:14.723551
txn_04111,user_498,875.71,USD,QuickLoans,BR,2026-01-04T12:55:14.723554
txn_04112,user_165,35.72,USD,Netflix,US,2025-11-14T05:55:14.723558
txn_04113,user_317,58.79,USD,Amazon,GB,2025-10-08T13:55:14.723563
txn_04114,user_271,2254.04,USD,LuxuryStore,BR,2026-01-03T19:55:14.723571
txn_04115,user_432,87.09,USD,Local Grocery,IN,2025-11-06T22:55:14.723575
txn_04116,user_036,86.41,USD,Starbucks,IN,2025-10-08T13:55:14.723578
txn_04117,user_376,78.19,USD,TravelHub,IN,2025-11-24T11:55:14.723582
txn_04118,user_398,29.05,USD,Amazon,US,2025-12-11T21:55:14.723585
txn_04119,user_280,35.52,USD,Electronics Hub,IN,2025-10-15T05:55:14.723589
txn_04120,user_172,74.67,USD,Netflix,US,2025-10-15T13:55:14.723592
txn_04121,user_151,39.95,USD,Software Store,IN,2025-10-17T04:55:14.723596
txn_04122,user_266,98.51,USD,Amazon,US,2025-10-15T11:55:14.723600
txn_04123,user_235,80.27,USD,Electronics Hub,IN,2025-11-08T17:55:14.723605
txn_04124,user_119,33.92,USD,Software Store,GB,2025-12-05T05:55:14.723609
txn_04125,user_422,49.66,USD,Starbucks,GB,2026-01-02T22:55:14.723613
txn_04126,user_486,13.59,USD,Software Store,IN,2025-10-14T11:55:14.723618
txn_04127,user_262,67.6,USD,Starbucks,GB,2026-01-01T21:55:14.723623
txn_04128,user_448,1081.12,USD,LuxuryStore,NG,2026-01-05T09:55:14.723627
txn_04129,user_083,14.37,USD,Amazon,US,2025-10-19T18:55:14.723630
txn_04130,user_410,5.23,USD,McDonalds,IN,2025-12-16T00:55:14.723634
txn_04131,user_028,92.73,USD,TravelHub,IN,2025-10-07T06:55:14.723638
txn_04132,user_175,53.97,USD,Local Grocery,GB,2025-10-28T01:55:14.723642
txn_04133,user_207,2701.13,USD,Exotic Jewelry,NG,2026-01-05T04:55:14.723645
txn_04134,user_156,19.84,USD,McDonalds,GB,2025-11-21T13:55:14.723649
txn_04135,user_091,19.68,USD,Netflix,IN,2025-12-08T11:55:14.723652
txn_04136,user_106,34.94,USD,McDonalds,US,2025-10-15T09:55:14.723655
txn_04137,user_024,76.46,USD,Amazon,GB,2025-11-14T11:55:14.723659
txn_04138,user_420,25.8,USD,Netflix,US,2025-12-25T23:55:14.723663
txn_04139,user_183,5.7,USD,TravelHub,US,2026-01-05T07:55:14.723667
txn_04140,user_179,73.13,USD,Local Grocery,GB,2025-10-18T22:55:14.723670
txn_04141,user_134,33.21,USD,McDonalds,GB,2025-11-08T19:55:14.723674
txn_04142,user_089,510.77,USD,Online Gaming Co,NG,2026-01-04T22:55:14.723677
txn_04143,user_067,91.86,USD,Software Store,GB,2025-10-13T22:55:14.723681
txn_04144,user_328,87.89,USD,Starbucks,IN,2025-11-30T07:55:14.723684
txn_04145,user_028,73.61,USD,Amazon,IN,2025-12-31T12:55:14.723688
txn_04146,user_334,4635.39,USD,LuxuryStore,CN,2026-01-04T18:55:14.723692
txn_04147,user_042,48.24,USD,Netflix,IN,2025-12-06T21:55:14.723697
txn_04148,user_351,30.1,USD,TravelHub,US,2025-12-17T21:55:14.723701
txn_04149,user_316,34.44,USD,Amazon,GB,2025-11-30T12:55:14.723704
txn_04150,user_231,70.41,USD,Software Store,GB,2025-11-14T05:55:14.723708
txn_04151,user_471,71.0,USD,Software Store,US,2025-11-07T04:55:14.723711
txn_04152,user_401,16.92,USD,Software Store,IN,2025-10-10T06:55:14.723715
txn_04153,user_279,61.49,USD,Uber,US,2025-10-08T12:55:14.723719
txn_04154,user_320,27.52,USD,Local Grocery,GB,2025-12-20T14:55:14.723722
txn_04155,user_405,85.95,USD,Netflix,GB,2025-10-22T10:55:14.723728
txn_04156,user_241,24.29,USD,Local Grocery,US,2025-12-16T14:55:14.723732
txn_04157,user_076,34.25,USD,Uber,IN,2025-10-30T09:55:14.723735
txn_04158,user_162,71.06,USD,Spotify,GB,2025-11-15T08:55:14.723739
txn_04159,user_458,44.65,USD,Local Grocery,US,2025-12-11T00:55:14.723743
txn_04160,user_371,67.76,USD,Local Grocery,GB,2025-12-26T18:55:14.723746
txn_04161,user_497,3126.65,USD,QuickLoans,CN,2026-01-04T10:55:14.723750
txn_04162,user_059,11.25,USD,TravelHub,IN,2025-12-03T11:55:14.723753
txn_04163,user_062,1776.17,USD,Exotic Jewelry,NG,2026-01-04T13:55:14.723757
txn_04164,user_176,78.55,USD,Spotify,IN,2025-12-17T22:55:14.723762
txn_04165,user_215,1358.32,USD,LuxuryStore,CN,2026-01-05T05:55:14.723765
txn_04166,user_106,20.45,USD,Spotify,US,2025-10-25T06:55:14.723770
txn_04167,user_373,30.95,USD,TravelHub,GB,2025-10-26T21:55:14.723774
txn_04168,user_356,93.52,USD,Software Store,GB,2025-10-09T22:55:14.723778
txn_04169,user_021,811.59,USD,Online Gaming Co,BR,2026-01-03T20:55:14.723782
txn_04170,user_251,67.88,USD,Uber,US,2025-11-08T02:55:14.723786
txn_04171,user_413,63.32,USD,Software Store,US,2025-11-15T00:55:14.723790
txn_04172,user_496,2211.38,USD,LuxuryStore,RU,2026-01-03T14:55:14.723793
txn_04173,user_146,75.93,USD,Uber,GB,2025-10-23T12:55:14.723797
txn_04174,user_409,73.41,USD,Software Store,IN,2025-12-20T17:55:14.723801
txn_04175,user_143,15.19,USD,Starbucks,IN,2025-12-21T00:55:14.723804
txn_04176,user_470,989.81,USD,AdultWorld,CN,2026-01-04T18:55:14.723808
txn_04177,user_127,65.2,USD,Netflix,GB,2025-11-09T18:55:14.723811
txn_04178,user_344,55.87,USD,Electronics Hub,IN,2025-10-31T13:55:14.723815
txn_04179,user_344,22.8,USD,Uber,IN,2025-12-27T00:55:14.723818
txn_04180,user_213,31.97,USD,Starbucks,GB,2025-12-25T01:55:14.723822
txn_04181,user_209,47.2,USD,Spotify,IN,2025-11-02T18:55:14.723825
txn_04182,user_049,92.42,USD,Spotify,US,2025-11-19T22:55:14.723829
txn_04183,user_307,87.02,USD,Software Store,US,2025-11-17T15:55:14.723833
txn_04184,user_055,91.69,USD,TravelHub,GB,2025-12-13T22:55:14.723836
txn_04185,user_103,92.86,USD,Software Store,GB,2025-12-19T22:55:14.723840
txn_04186,user_465,97.13,USD,Netflix,US,2025-12-11T01:55:14.723845
txn_04187,user_261,53.41,USD,Local Grocery,GB,2025-12-25T08:55:14.723852
txn_04188,user_215,66.18,USD,Netflix,US,2025-11-28T13:55:14.723856
txn_04189,user_068,8.92,USD,Local Grocery,IN,2025-10-19T09:55:14.723860
txn_04190,user_186,51.19,USD,Uber,IN,2025-12-04T17:55:14.723863
txn_04191,user_376,61.3,USD,Starbucks,US,2025-11-30T13:55:14.723867
txn_04192,user_151,60.38,USD,Electronics Hub,IN,2025-12-15T22:55:14.723870
txn_04193,user_448,43.96,USD,Electronics Hub,US,2025-11-02T05:55:14.723874
txn_04194,user_371,26.04,USD,Local Grocery,IN,2025-12-02T05:55:14.723877
txn_04195,user_410,32.0,USD,Amazon,IN,2025-10-29T15:55:14.723881
txn_04196,user_324,43.76,USD,Spotify,US,2025-11-10T08:55:14.723884
txn_04197,user_374,33.63,USD,Spotify,US,2025-11-01T08:55:14.723888
txn_04198,user_175,51.89,USD,Netflix,IN,2025-10-09T14:55:14.723891
txn_04199,user_191,17.15,USD,Netflix,IN,2026-01-02T14:55:14.723895
txn_04200,user_314,39.97,USD,TravelHub,GB,2025-12-01T05:55:14.723898
txn_04201,user_100,17.12,USD,Netflix,GB,2025-10-27T17:55:14.723902
txn_04202,user_076,768.09,USD,AdultWorld,RU,2026-01-04T09:55:14.723906
txn_04203,user_092,52.63,USD,Uber,IN,2025-12-23T04:55:14.723909
txn_04204,user_198,757.25,USD,LuxuryStore,BR,2026-01-04T16:55:14.723913
txn_04205,user_479,56.31,USD,Uber,US,2025-12-03T04:55:14.723918
txn_04206,user_190,72.02,USD,Amazon,IN,2025-12-03T20:55:14.723922
txn_04207,user_296,73.79,USD,Spotify,GB,2025-12-21T16:55:14.723925
txn_04208,user_008,43.18,USD,Local Grocery,IN,2025-12-01T10:55:14.723929
txn_04209,user_350,81.62,USD,Amazon,GB,2025-11-29T18:55:14.723933
txn_04210,user_362,13.31,USD,Electronics Hub,GB,2025-10-19T02:55:14.723936
txn_04211,user_220,54.08,USD,Local Grocery,IN,2025-10-21T01:55:14.723940
txn_04212,user_411,28.97,USD,Uber,US,2025-10-21T06:55:14.723944
txn_04213,user_060,63.3,USD,Electronics Hub,GB,2026-01-05T08:55:14.723947
txn_04214,user_092,47.85,USD,Local Grocery,US,2025-10-26T07:55:14.723951
txn_04215,user_146,45.55,USD,TravelHub,US,2025-12-06T21:55:14.723955
txn_04216,user_491,72.17,USD,Uber,US,2025-12-06T21:55:14.723961
txn_04217,user_465,73.91,USD,Amazon,IN,2025-12-30T09:55:14.723965
txn_04218,user_334,55.69,USD,Starbucks,IN,2025-12-16T19:55:14.723970
txn_04219,user_120,99.81,USD,Netflix,US,2025-10-06T22:55:14.723974
txn_04220,user_322,78.35,USD,Starbucks,IN,2025-10-11T13:55:14.723978
txn_04221,user_199,37.71,USD,McDonalds,IN,2025-11-06T03:55:14.723982
txn_04222,user_392,56.14,USD,Amazon,GB,2025-12-05T21:55:14.723985
txn_04223,user_490,2168.54,USD,QuickLoans,BR,2026-01-05T08:55:14.723989
txn_04224,user_161,3386.98,USD,Online Gaming Co,CN,2026-01-05T00:55:14.723992
txn_04225,user_447,89.23,USD,Uber,GB,2025-12-21T08:55:14.723997
txn_04226,user_163,91.34,USD,Software Store,GB,2025-11-10T12:55:14.724001
txn_04227,user_268,11.35,USD,Starbucks,US,2025-10-26T09:55:14.724005
txn_04228,user_257,2690.88,USD,AdultWorld,CN,2026-01-05T03:55:14.724009
txn_04229,user_043,5.58,USD,Uber,GB,2025-12-07T14:55:14.724013
txn_04230,user_140,48.01,USD,Starbucks,GB,2025-11-04T16:55:14.724016
txn_04231,user_242,77.39,USD,Starbucks,IN,2025-12-18T16:55:14.724020
txn_04232,user_401,36.75,USD,Starbucks,US,2025-12-23T23:55:14.724023
txn_04233,user_218,72.66,USD,TravelHub,GB,2025-10-21T20:55:14.724027
txn_04234,user_092,61.26,USD,Local Grocery,GB,2025-12-31T02:55:14.724031
txn_04235,user_257,2316.1,USD,Exotic Jewelry,BR,2026-01-04T16:55:14.724034
txn_04236,user_167,86.42,USD,McDonalds,IN,2025-10-28T09:55:14.724038
txn_04237,user_020,3109.71,USD,LuxuryStore,CN,2026-01-04T02:55:14.724041
txn_04238,user_478,2397.5,USD,Exotic Jewelry,NG,2026-01-04T20:55:14.724045
txn_04239,user_411,41.23,USD,Spotify,IN,2025-11-05T15:55:14.724048
txn_04240,user_283,3819.93,USD,QuickLoans,CN,2026-01-03T18:55:14.724052
txn_04241,user_050,59.28,USD,Amazon,GB,2025-12-12T23:55:14.724055
txn_04242,user_016,14.08,USD,Local Grocery,GB,2025-11-10T08:55:14.724059
txn_04243,user_229,86.66,USD,TravelHub,US,2025-12-14T09:55:14.724063
txn_04244,user_094,3518.36,USD,QuickLoans,BR,2026-01-03T22:55:14.724068
txn_04245,user_172,926.9,USD,Exotic Jewelry,BR,2026-01-03T18:55:14.724071
txn_04246,user_402,96.57,USD,Netflix,IN,2025-10-17T23:55:14.724075
txn_04247,user_008,48.99,USD,Starbucks,IN,2025-10-08T02:55:14.724078
txn_04248,user_408,767.14,USD,Exotic Jewelry,BR,2026-01-04T10:55:14.724082
txn_04249,user_221,88.03,USD,Netflix,US,2025-12-13T08:55:14.724085
txn_04250,user_247,75.76,USD,Amazon,GB,2025-12-17T02:55:14.724091
txn_04251,user_275,24.57,USD,TravelHub,GB,2025-11-26T03:55:14.724094
txn_04252,user_273,33.26,USD,Netflix,US,2025-11-25T15:55:14.724098
txn_04253,user_048,35.19,USD,McDonalds,US,2025-12-28T03:55:14.724102
txn_04254,user_411,74.37,USD,Netflix,IN,2026-01-03T04:55:14.724105
txn_04255,user_184,3169.11,USD,AdultWorld,RU,2026-01-03T13:55:14.724108
txn_04256,user_019,37.64,USD,McDonalds,IN,2025-10-09T21:55:14.724112
txn_04257,user_356,59.95,USD,Starbucks,US,2025-10-29T13:55:14.724116
txn_04258,user_361,1325.54,USD,QuickLoans,BR,2026-01-03T16:55:14.724119
txn_04259,user_406,63.65,USD,Netflix,US,2026-01-04T06:55:14.724123
txn_04260,user_349,15.46,USD,Spotify,IN,2025-12-26T18:55:14.724126
txn_04261,user_013,64.2,USD,Starbucks,IN,2025-11-12T18:55:14.724130
txn_04262,user_456,84.27,USD,Amazon,IN,2025-11-29T06:55:14.724134
txn_04263,user_058,7.78,USD,McDonalds,GB,2025-10-09T11:55:14.724138
txn_04264,user_131,96.45,USD,Local Grocery,IN,2025-11-11T10:55:14.724143
txn_04265,user_346,59.57,USD,Amazon,IN,2025-12-29T17:55:14.724146
txn_04266,user_290,66.46,USD,Electronics Hub,US,2025-12-28T11:55:14.724152
txn_04267,user_227,48.15,USD,Software Store,GB,2025-10-15T02:55:14.724155
txn_04268,user_103,4079.37,USD,Online Gaming Co,NG,2026-01-04T22:55:14.724159
txn_04269,user_252,12.65,USD,Spotify,IN,2025-12-01T05:55:14.724162
txn_04270,user_312,15.82,USD,Starbucks,GB,2025-12-04T10:55:14.724166
txn_04271,user_166,45.02,USD,McDonalds,GB,2025-11-06T15:55:14.724170
txn_04272,user_234,89.83,USD,Starbucks,US,2025-11-29T17:55:14.724173
txn_04273,user_063,61.65,USD,Local Grocery,IN,2025-10-19T15:55:14.724177
txn_04274,user_222,86.1,USD,Amazon,IN,2025-11-19T20:55:14.724181
txn_04275,user_061,21.25,USD,Netflix,GB,2025-12-10T16:55:14.724184
txn_04276,user_243,71.82,USD,Spotify,IN,2025-10-14T22:55:14.724188
txn_04277,user_437,4847.57,USD,AdultWorld,RU,2026-01-03T10:55:14.724191
txn_04278,user_367,16.17,USD,McDonalds,US,2025-10-08T09:55:14.724195
txn_04279,user_135,42.46,USD,Software Store,GB,2025-11-19T17:55:14.724198
txn_04280,user_267,37.36,USD,Software Store,IN,2025-10-12T23:55:14.724203
txn_04281,user_396,76.46,USD,Electronics Hub,GB,2026-01-02T01:55:14.724207
txn_04282,user_260,64.27,USD,Netflix,GB,2026-01-05T02:55:14.724212
txn_04283,user_384,92.72,USD,Electronics Hub,IN,2025-11-09T11:55:14.724217
txn_04284,user_153,87.55,USD,Uber,US,2025-11-20T03:55:14.724220
txn_04285,user_432,10.24,USD,Spotify,US,2025-10-31T12:55:14.724224
txn_04286,user_055,13.5,USD,Starbucks,IN,2025-10-07T14:55:14.724227
txn_04287,user_133,23.41,USD,Software Store,GB,2025-12-22T15:55:14.724231
